,cell_name,cell_num,cluster,electrical_length_lamda,length_um,part_name,person
61,Hipp1,17.0,cluster3,0.8257460108317278,314.0035260204815,obliqe_terminals,P9
62,Hipp1,17.0,cluster3,0.9566349701089588,338.95790309292113,obliqe_terminals,P9
63,Hipp1,17.0,cluster3,0.21299799274536454,142.83854402109378,obliqe_terminals,P9
64,Hipp1,17.0,cluster3,0.23464203396366162,143.79176519313506,obliqe_terminals,P9
65,Hipp1,17.0,cluster3,0.19968209517260702,131.41212143996017,obliqe_terminals,P9
66,Hipp1,17.0,cluster3,1.1887955017987812,369.0615329674897,obliqe_terminals,P9
67,Hipp1,17.0,cluster3,0.7627143640004165,257.88734754620464,obliqe_terminals,P9
68,Hipp1,17.0,cluster3,0.891094803515258,267.6200634954315,obliqe_terminals,P9
69,Hipp1,17.0,cluster3,0.3207337874213269,159.26703353416784,obliqe_terminals,P9
70,Hipp1,17.0,cluster3,0.24632739155868072,132.81626113080983,obliqe_terminals,P9
71,Hipp1,17.0,cluster3,3.825425010694192,1504.738046064571,tuft_terminals,P9
72,Hipp1,17.0,cluster3,3.9845990764627253,1480.9665945855654,tuft_terminals,P9
73,Hipp1,17.0,cluster3,3.404853261920202,1382.153991222757,tuft_terminals,P9
74,Hipp1,17.0,cluster3,3.4110814557364515,1447.953579472806,tuft_terminals,P9
75,Hipp1,17.0,cluster3,3.8080635511691945,1534.62036521093,tuft_terminals,P9
76,Hipp1,17.0,cluster3,2.688331143051573,1248.9303874454256,tuft_terminals,P9
0,Hipp4,20.0,cluster3,0.8719478844288394,142.83271180344377,basal_terminals,P9
1,Hipp4,20.0,cluster3,0.33674673217182827,73.07508225407939,basal_terminals,P9
2,Hipp4,20.0,cluster3,1.4688631737773352,197.72918370472894,basal_terminals,P9
3,Hipp4,20.0,cluster3,2.591693827950642,313.17994779618243,basal_terminals,P9
4,Hipp4,20.0,cluster3,2.2452510028239296,280.5047492022769,basal_terminals,P9
5,Hipp4,20.0,cluster3,2.62607704639717,322.89083454712846,basal_terminals,P9
6,Hipp4,20.0,cluster3,1.7154645922059104,225.40396633706806,basal_terminals,P9
7,Hipp4,20.0,cluster3,2.0807087794594006,290.60704310415673,basal_terminals,P9
8,Hipp4,20.0,cluster3,1.7519252223553266,238.45005343161358,basal_terminals,P9
9,Hipp4,20.0,cluster3,1.0420497452456807,150.38683014338486,basal_terminals,P9
10,Hipp4,20.0,cluster3,2.1705929512816606,276.13519826603067,basal_terminals,P9
11,Hipp4,20.0,cluster3,0.4890816595779294,99.65437532843444,basal_terminals,P9
12,Hipp4,20.0,cluster3,0.3998343595716539,86.79459555654489,basal_terminals,P9
13,Hipp4,20.0,cluster3,1.6460062538372964,225.69274778460885,basal_terminals,P9
14,Hipp4,20.0,cluster3,0.27838530762200064,70.06268969669729,basal_terminals,P9
15,Hipp4,20.0,cluster3,1.9873054687909053,256.5837792113369,basal_terminals,P9
16,Hipp4,20.0,cluster3,1.6540222376957994,237.62411245448448,basal_terminals,P9
17,Hipp4,20.0,cluster3,1.691050468996256,223.93410482709777,basal_terminals,P9
18,Hipp4,20.0,cluster3,1.751295324342925,221.61526841679859,basal_terminals,P9
19,Hipp4,20.0,cluster3,0.9276631824587036,129.78922864055122,basal_terminals,P9
20,Hipp4,20.0,cluster3,1.979065115642341,250.77240498352805,basal_terminals,P9
21,Hipp4,20.0,cluster3,2.3144767100058754,288.13133483193394,basal_terminals,P9
22,Hipp4,20.0,cluster3,1.8766171660655624,239.43664944651,basal_terminals,P9
23,Hipp4,20.0,cluster3,0.9241111893627335,217.25723187626872,obliqe_terminals,P9
24,Hipp4,20.0,cluster3,0.41138861967204277,105.21573747945448,obliqe_terminals,P9
25,Hipp4,20.0,cluster3,2.0175681303228967,287.37665983433885,obliqe_terminals,P9
26,Hipp4,20.0,cluster3,2.472819353359268,319.3879793273869,obliqe_terminals,P9
27,Hipp4,20.0,cluster3,2.0267188912600282,279.3753927141633,obliqe_terminals,P9
28,Hipp4,20.0,cluster3,0.8690557412881843,180.7850769715455,obliqe_terminals,P9
29,Hipp4,20.0,cluster3,0.6854225196071203,193.92087379143325,obliqe_terminals,P9
30,Hipp4,20.0,cluster3,0.8031886582023131,212.1959872762697,obliqe_terminals,P9
31,Hipp4,20.0,cluster3,2.665613179281012,445.57324177404195,obliqe_terminals,P9
32,Hipp4,20.0,cluster3,2.0116478291815163,426.7693061312233,obliqe_terminals,P9
33,Hipp4,20.0,cluster3,1.8660348320590112,418.99938269346364,obliqe_terminals,P9
34,Hipp4,20.0,cluster3,1.080751761698251,347.81814011028075,obliqe_terminals,P9
35,Hipp4,20.0,cluster3,1.841991639218002,454.00078096103726,obliqe_terminals,P9
36,Hipp4,20.0,cluster3,1.8645791296471725,457.07816448771104,obliqe_terminals,P9
37,Hipp4,20.0,cluster3,2.2454945831828708,610.9631659485508,obliqe_terminals,P9
38,Hipp4,20.0,cluster3,2.473621924341632,636.0243812559603,obliqe_terminals,P9
39,Hipp4,20.0,cluster3,2.2500854694886026,602.8447466743155,obliqe_terminals,P9
40,Hipp4,20.0,cluster3,2.3875554278095277,662.1121418488598,obliqe_terminals,P9
41,Hipp4,20.0,cluster3,2.057022729391008,514.1660712001924,obliqe_terminals,P9
42,Hipp4,20.0,cluster3,2.445257063155651,541.5432975710773,obliqe_terminals,P9
43,Hipp4,20.0,cluster3,2.193510332534839,516.0305301208543,obliqe_terminals,P9
44,Hipp4,20.0,cluster3,1.6792877531978228,438.2221982269027,obliqe_terminals,P9
45,Hipp4,20.0,cluster3,1.4796456713363686,402.38810923769137,obliqe_terminals,P9
46,Hipp4,20.0,cluster3,1.6230635005813965,418.1383905539783,obliqe_terminals,P9
47,Hipp4,20.0,cluster3,1.5538443263223791,410.53618094045487,obliqe_terminals,P9
48,Hipp4,20.0,cluster3,2.219172015931811,495.0778149568073,obliqe_terminals,P9
49,Hipp4,20.0,cluster3,1.6249300436243397,419.1682866477904,obliqe_terminals,P9
50,Hipp4,20.0,cluster3,1.8694329119412751,409.38198694243937,obliqe_terminals,P9
51,Hipp4,20.0,cluster3,1.6068263812702757,373.8785882416921,obliqe_terminals,P9
52,Hipp4,20.0,cluster3,1.8089584630983055,399.79288579074006,obliqe_terminals,P9
53,Hipp4,20.0,cluster3,1.816880736326249,388.5895295126899,obliqe_terminals,P9
54,Hipp4,20.0,cluster3,1.046477492640324,278.688413374495,obliqe_terminals,P9
55,Hipp4,20.0,cluster3,2.01577519348088,402.47306148206644,obliqe_terminals,P9
56,Hipp4,20.0,cluster3,2.27609568483428,368.3942342239026,obliqe_terminals,P9
57,Hipp4,20.0,cluster3,1.9651700144710569,363.6707213449057,obliqe_terminals,P9
58,Hipp4,20.0,cluster3,1.954477230648072,366.2740449068196,obliqe_terminals,P9
59,Hipp4,20.0,cluster3,1.7174267401755918,332.7560686551823,obliqe_terminals,P9
60,Hipp4,20.0,cluster3,0.9761423947849618,215.38042721999844,obliqe_terminals,P9
61,Hipp4,20.0,cluster3,1.04718716012411,217.74249168780025,obliqe_terminals,P9
62,Hipp4,20.0,cluster3,2.788888294948933,390.55304873283166,obliqe_terminals,P9
63,Hipp4,20.0,cluster3,2.9363904200022053,403.9535093817531,obliqe_terminals,P9
64,Hipp4,20.0,cluster3,1.8583927998318426,278.53323793071934,obliqe_terminals,P9
65,Hipp4,20.0,cluster3,8.64760478746734,1736.9703359559303,tuft_terminals,P9
66,Hipp4,20.0,cluster3,7.995287686843134,1637.2286880792717,tuft_terminals,P9
67,Hipp4,20.0,cluster3,8.155984956169723,1661.8006139560027,tuft_terminals,P9
68,Hipp4,20.0,cluster3,8.720030155943343,1748.0442689293366,tuft_terminals,P9
69,Hipp4,20.0,cluster3,8.03814641194439,1643.7826383063493,tuft_terminals,P9
70,Hipp4,20.0,cluster3,7.738231425928206,1597.92983092685,tuft_terminals,P9
71,Hipp4,20.0,cluster3,3.8885287228295877,1019.9026381012776,tuft_terminals,P9
0,Hipp5,21.0,cluster3,0.270851278870117,78.8374787819675,basal_terminals,P9
1,Hipp5,21.0,cluster3,1.0070454897770416,207.56035247662052,basal_terminals,P9
2,Hipp5,21.0,cluster3,0.48252938479032254,129.2832689306466,basal_terminals,P9
3,Hipp5,21.0,cluster3,0.3158944824452618,94.27744503836935,basal_terminals,P9
4,Hipp5,21.0,cluster3,0.038336003098204875,32.91411013000126,basal_terminals,P9
5,Hipp5,21.0,cluster3,0.8273967890091409,168.10488746336748,basal_terminals,P9
6,Hipp5,21.0,cluster3,1.1446757089304214,227.2852337485436,basal_terminals,P9
7,Hipp5,21.0,cluster3,1.0430111629492853,225.0433368299866,basal_terminals,P9
8,Hipp5,21.0,cluster3,1.0398320085608017,224.4880334649096,basal_terminals,P9
9,Hipp5,21.0,cluster3,0.15059895700603776,65.38023560877265,basal_terminals,P9
10,Hipp5,21.0,cluster3,1.1795252818110595,229.6390897102245,basal_terminals,P9
11,Hipp5,21.0,cluster3,0.15549649300891358,61.26009560117498,basal_terminals,P9
12,Hipp5,21.0,cluster3,0.14065150603755083,58.662349142460315,basal_terminals,P9
13,Hipp5,21.0,cluster3,1.1362315571977546,234.1891591819975,basal_terminals,P9
14,Hipp5,21.0,cluster3,1.3254706468926363,267.2360101494486,basal_terminals,P9
15,Hipp5,21.0,cluster3,0.17130548924371763,74.8783207920506,basal_terminals,P9
16,Hipp5,21.0,cluster3,0.1037936231328876,44.72103654765949,basal_terminals,P9
17,Hipp5,21.0,cluster3,0.3620771313504486,95.20918376963911,basal_terminals,P9
18,Hipp5,21.0,cluster3,0.14283553148421257,69.21425684363484,basal_terminals,P9
19,Hipp5,21.0,cluster3,0.14137534794932066,65.42278083923026,basal_terminals,P9
20,Hipp5,21.0,cluster3,0.3988252544791887,83.62046234722614,basal_terminals,P9
21,Hipp5,21.0,cluster3,1.2750596388966193,262.67492352032474,basal_terminals,P9
22,Hipp5,21.0,cluster3,0.8921509550828837,196.10389839883646,basal_terminals,P9
23,Hipp5,21.0,cluster3,1.0561414272288128,241.28979840844966,basal_terminals,P9
24,Hipp5,21.0,cluster3,1.1136875326785318,256.7491259802516,basal_terminals,P9
25,Hipp5,21.0,cluster3,1.0506491407418985,228.59397531771674,basal_terminals,P9
26,Hipp5,21.0,cluster3,0.35279073521746074,110.74864852171785,basal_terminals,P9
27,Hipp5,21.0,cluster3,0.4786801346532413,132.77196179126835,basal_terminals,P9
28,Hipp5,21.0,cluster3,0.5430451261399488,125.77289432748992,basal_terminals,P9
29,Hipp5,21.0,cluster3,1.0365328029922525,232.34148113639907,basal_terminals,P9
30,Hipp5,21.0,cluster3,1.0164527631644542,216.57474853550139,basal_terminals,P9
31,Hipp5,21.0,cluster3,1.0139168176322753,216.1187001574184,basal_terminals,P9
32,Hipp5,21.0,cluster3,1.0080919748699382,226.77245724122776,basal_terminals,P9
33,Hipp5,21.0,cluster3,1.3539316865442304,287.1670924243381,basal_terminals,P9
34,Hipp5,21.0,cluster3,1.119368689107416,247.66333592581134,basal_terminals,P9
35,Hipp5,21.0,cluster3,1.139374093955885,273.7991387196098,basal_terminals,P9
36,Hipp5,21.0,cluster3,0.489060532920909,183.12505499110074,obliqe_terminals,P9
37,Hipp5,21.0,cluster3,0.4649161946975159,184.57204411521016,obliqe_terminals,P9
38,Hipp5,21.0,cluster3,0.560837019351053,220.64996403449766,obliqe_terminals,P9
39,Hipp5,21.0,cluster3,0.610295735858118,240.22665878767677,obliqe_terminals,P9
40,Hipp5,21.0,cluster3,0.5115044354861726,203.04379513445213,obliqe_terminals,P9
41,Hipp5,21.0,cluster3,0.45629077433616033,183.03273328016826,obliqe_terminals,P9
42,Hipp5,21.0,cluster3,0.34143626956162876,139.9045199122802,obliqe_terminals,P9
43,Hipp5,21.0,cluster3,0.06278229514343955,33.65600513008435,obliqe_terminals,P9
44,Hipp5,21.0,cluster3,0.24126979960125747,92.17204110404904,obliqe_terminals,P9
45,Hipp5,21.0,cluster3,0.058123000817130496,31.911303732543935,obliqe_terminals,P9
46,Hipp5,21.0,cluster3,0.08412929044513714,38.72831434973486,obliqe_terminals,P9
47,Hipp5,21.0,cluster3,0.2868162310541446,119.74652247420863,obliqe_terminals,P9
48,Hipp5,21.0,cluster3,0.4492272546699828,180.71066904490715,obliqe_terminals,P9
49,Hipp5,21.0,cluster3,0.38791871614944595,155.5395076506791,obliqe_terminals,P9
50,Hipp5,21.0,cluster3,0.3537072757908836,139.20125989581385,obliqe_terminals,P9
51,Hipp5,21.0,cluster3,0.5067925034792328,208.18098486803873,obliqe_terminals,P9
52,Hipp5,21.0,cluster3,0.4410445467838982,178.1713749461669,obliqe_terminals,P9
53,Hipp5,21.0,cluster3,0.04536938510481521,26.2079266612324,obliqe_terminals,P9
54,Hipp5,21.0,cluster3,0.29424133233094946,120.38463523453967,obliqe_terminals,P9
55,Hipp5,21.0,cluster3,0.3824453640863916,144.3767130354982,obliqe_terminals,P9
56,Hipp5,21.0,cluster3,0.3185793888823895,130.53288870594872,obliqe_terminals,P9
57,Hipp5,21.0,cluster3,1.2561645464806186,293.41762043412393,obliqe_terminals,P9
58,Hipp5,21.0,cluster3,0.6031439516404269,240.7857240731903,obliqe_terminals,P9
59,Hipp5,21.0,cluster3,0.5148095706575516,207.63146624721182,obliqe_terminals,P9
60,Hipp5,21.0,cluster3,0.4523157419013964,192.22646129251814,obliqe_terminals,P9
61,Hipp5,21.0,cluster3,0.6000641627637048,224.68562572916812,obliqe_terminals,P9
62,Hipp5,21.0,cluster3,0.49336139410258706,195.16124431226243,obliqe_terminals,P9
63,Hipp5,21.0,cluster3,3.316446870842486,1416.2859431005577,obliqe_terminals,P9
64,Hipp5,21.0,cluster3,5.545220496173759,1772.2896533348119,obliqe_terminals,P9
65,Hipp5,21.0,cluster3,4.423260748411336,1580.6221281549958,obliqe_terminals,P9
66,Hipp5,21.0,cluster3,3.159716495153823,1425.80915242872,obliqe_terminals,P9
67,Hipp5,21.0,cluster3,2.822257745694702,1368.0638751041442,obliqe_terminals,P9
68,Hipp5,21.0,cluster3,3.316446870842486,1416.2859431005577,tuft_terminals,P9
69,Hipp5,21.0,cluster3,5.545220496173759,1772.2896533348119,tuft_terminals,P9
70,Hipp5,21.0,cluster3,4.423260748411336,1580.6221281549958,tuft_terminals,P9
71,Hipp5,21.0,cluster3,3.159716495153823,1425.80915242872,tuft_terminals,P9
72,Hipp5,21.0,cluster3,2.822257745694702,1368.0638751041442,tuft_terminals,P9
